"Source: Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated January 23, 2021",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
solution_group,solution_priority_action_area,solution_name,state,annual_tons_diversion_potential,annual_mtco2e_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit,relevent_for_consumers,relevent_for_foodservice,relevent_for_government,relevent_for_manufacturers,relevent_for_producers,relevent_for_retailers,relevent_for_solution_providers
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Florida,210696.3611,46805.77238,0,0,216.1744665,18497683.78,23405590.55,4907906.774,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Delaware,8130.180089,2751.200244,0,0,8.341564771,713773.6008,903155.922,189382.3212,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Vermont,6420.166966,1623.380793,0,0,6.587091307,563646.2714,713195.9873,149549.7159,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Louisiana,60087.9491,15922.99974,0,0,61.65023578,5275306.491,6674979.703,1399673.212,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Nevada,30982.7535,10122.41415,0,0,31.78830509,2720071.546,3441775.827,721704.281,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,New York,136768.3543,30998.00967,0,0,140.3243315,12007315.91,15193162.73,3185846.823,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,West Virginia,12210.12997,4286.125932,0,0,12.52759335,1071964.992,1356384.615,284419.623,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,New Jersey,73795.06514,16016.91995,0,0,75.71373683,6478696.51,8197659.753,1718963.243,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,South Carolina,43204.00818,14684.87949,0,0,44.3273124,3793013.212,4799396.252,1006383.04,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,New Mexico,17435.45513,5145.105107,0,0,17.88877696,1530712.414,1936849.415,406137.0016,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Arkansas,25058.18479,9055.496756,0,0,25.70969759,2199935.375,2783634.278,583698.9032,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Hawaii,9495.904369,2503.612252,0,0,9.742797882,833674.7501,1054869.901,221195.1509,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Missouri,60170.47688,17746.78815,0,0,61.73490928,5282551.86,6684147.452,1401595.593,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Connecticut,28930.9591,875.3634626,0,0,29.68316403,2539938.184,3213848.494,673910.3106,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,South Dakota,9851.959926,2566.309844,0,0,10.10811088,864933.9664,1094422.984,229489.0173,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Indiana,68118.85681,20480.54903,0,0,69.88994709,5980364.663,7567107.771,1586743.108,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Iowa,42562.7425,13856.92736,0,0,43.66937381,3736714.518,4728160.081,991445.5627,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Massachusetts,64326.54364,6546.316513,0,0,65.99903377,5647425.786,7145831.727,1498405.941,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Rhode Island,6927.485637,2356.303793,0,0,7.107600263,608185.3432,769552.4095,161367.0664,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Ohio,118848.5615,35250.00477,0,0,121.9386241,10434082,13202509.78,2768427.784,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Michigan,89888.23051,26320.69147,0,0,92.2253245,7891565.163,9985398.455,2093833.292,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Minnesota,75733.09074,11960.94327,0,0,77.7021511,6648841.758,8412948.87,1764107.112,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Pennsylvania,115220.6795,24199.8975,0,0,118.2164172,10115579.04,12799499.88,2683920.837,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Washington,59581.59281,18102.31063,0,0,61.13071422,5230851.909,6618730.188,1387878.279,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Kentucky,41529.58723,14070.73933,0,0,42.6093565,3646010.628,4613390.138,967379.5098,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Wisconsin,154769.3215,21263.32667,0,0,158.7933238,13587676.37,17192833.08,3605156.716,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Montana,6608.440428,2238.78209,0,0,6.780259879,580175.3797,734110.6891,153935.3095,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Arizona,63769.7946,20627.7285,0,0,65.42780926,5598547.07,7083984.242,1485437.173,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Illinois,126168.3691,42962.25905,0,0,129.4487467,11076710.49,14015643.99,2938933.497,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Virginia,77545.77967,21522.92748,0,0,79.56196994,6807983.314,8614314.735,1806331.421,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Maryland,48868.10159,9964.778584,0,0,50.13867223,4290281.452,5428602.425,1138320.973,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Georgia,90665.88023,30684.90091,0,0,93.02319312,7959837.432,10071785.1,2111947.665,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Wyoming,4602.345657,1557.010765,0,0,4.722006645,404054.1287,511259.9832,107205.8545,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Utah,26527.89784,7374.740669,0,0,27.21762319,2328966.02,2946900.041,617934.0206,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,New Hampshire,13409.33848,2802.236132,0,0,13.75798128,1177247.208,1489600.885,312353.6772,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,North Dakota,7376.481728,2392.695983,0,0,7.568270253,647604.0957,819429.9614,171825.8657,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,California,323151.5627,99936.96922,0,0,331.5535033,28370472.98,35897882.26,7527409.281,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Nebraska,18209.04542,6486.583501,0,0,18.6824806,1598628.293,2022785.108,424156.8147,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Maine,13410.08985,1363.185803,0,0,13.75875218,1177313.173,1489684.353,312371.1794,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Tennessee,64900.10988,21453.28088,0,0,66.58751273,5697780.936,7209547.382,1511766.446,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Kansas,26979.30311,9533.549328,0,0,27.68076499,2368596.281,2997045.22,628448.9386,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Texas,262643.0577,86228.54017,0,0,269.4717772,23058244.59,29176184.34,6117939.748,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Oregon,38175.86582,11281.00901,0,0,39.16843833,3351577.076,4240835.863,889258.787,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Idaho,21623.92057,4807.780479,0,0,22.18614251,1898430.721,2402132.758,503702.037,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Alaska,5486.367762,1860.450473,0,0,5.629013323,481665.1574,609463.1952,127798.0377,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Co-digestion At Wastewater Treatment Plants,Alabama,39678.64878,12987.73342,0,0,40.71029365,3483511.03,4407775.256,924264.2263,No,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Community Composting,Alabama,848.9323954,409.5381346,0,0,0.874400367,122135.456,100089.1133,-22046.34269,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Alaska,118.5271909,57.97999539,0,0,0.122083007,17052.44445,13974.35356,-3078.090885,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Arizona,1487.467914,723.0207968,0,0,1.532091951,214001.2243,175372.4388,-38628.78545,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Arkansas,496.6096264,264.4798272,0,0,0.511507915,71446.96505,58550.26555,-12896.69951,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,California,6176.914914,2843.224742,0,0,6.362222361,888669.491,728258.1513,-160411.3398,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Colorado,1276.136202,617.0620969,0,0,1.314420288,183597.0424,150456.4341,-33140.60835,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Connecticut,706.0180536,77.05974429,0,0,0.727198595,101574.445,83239.51514,-18334.92989,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Delaware,181.1687361,89.26579028,0,0,0.186603798,26064.65052,21359.79056,-4704.859966,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Florida,4343.515014,1565.441332,0,0,4.473820464,624899.2144,512100.3378,-112798.8765,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Georgia,1810.205245,889.5674844,0,0,1.864511402,260433.2739,213423.164,-47010.10984,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Hawaii,201.1138037,80.26423933,0,0,0.207147218,28934.13688,23711.31365,-5222.823231,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Idaho,269.9138504,135.5828783,0,0,0.278011266,38832.36331,31822.83785,-7009.525463,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Illinois,2099.121696,1013.170886,0,0,2.162095346,301999.5313,247486.4081,-54513.12318,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Indiana,1296.688727,571.5277666,0,0,1.335589389,186553.9233,152879.5763,-33674.34697,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Iowa,517.1786745,265.08056,0,0,0.532694035,74406.22314,60975.35592,-13430.86723,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Kansas,530.7025633,264.1165776,0,0,0.54662364,76351.8979,62569.82215,-13782.07574,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Kentucky,895.6861631,450.0900457,0,0,0.922556748,128861.8959,105601.3817,-23260.51426,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Louisiana,869.813811,432.8779969,0,0,0.895908225,125139.6543,102551.0318,-22588.62243,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Maine,290.6178068,54.48690449,0,0,0.299336341,41811.0306,34263.83392,-7547.196684,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Maryland,1047.170729,342.8570863,0,0,1.078585851,150655.9006,123461.4091,-27194.49142,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Massachusetts,1418.513136,289.9718087,0,0,1.46106853,204080.7368,167242.6719,-36838.06493,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Michigan,1756.845596,798.687711,0,0,1.809550964,252756.4494,207132.0625,-45624.3869,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Minnesota,997.3742533,317.720045,0,0,1.027295481,143491.7078,117590.4056,-25901.30226,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Mississippi,537.148463,270.2375339,0,0,0.553262917,77279.26609,63329.79361,-13949.47248,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Missouri,1013.371664,497.4734247,0,0,1.043772814,145793.2469,119476.5,-26316.74688,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Montana,137.7274662,69.36707136,0,0,0.14185929,19814.77792,16238.06565,-3576.712272,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Nebraska,307.9984403,159.2108595,0,0,0.317238394,44311.57318,36313.01028,-7998.5629,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Nevada,577.7994568,280.7459862,0,0,0.59513344,83127.70313,68122.54501,-15005.15812,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,New Hampshire,351.7129002,112.6910662,0,0,0.362264287,50600.74946,41466.94427,-9133.805197,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,New Jersey,1522.6786,525.6623106,0,0,1.568358958,219066.9671,179523.778,-39543.18906,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,New Mexico,336.6262743,173.234219,0,0,0.346725063,48430.24455,39688.23136,-8742.013192,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,New York,2580.453098,956.6940815,0,0,2.657866691,371248.4263,304235.3713,-67013.05497,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,North Carolina,1923.202548,942.6973692,0,0,1.980898624,276690.1363,226745.544,-49944.59236,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,North Dakota,148.9745586,72.30269183,0,0,0.153443795,21432.89117,17564.09763,-3868.793543,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Ohio,1995.124103,983.4004697,0,0,2.054977826,287037.4524,235225.0939,-51812.35856,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Oklahoma,515.6697106,262.3215014,0,0,0.531139802,74189.12931,60797.44911,-13391.6802,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Oregon,769.4388998,341.5802891,0,0,0.792522067,110698.7687,90716.8317,-19981.93702,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Pennsylvania,2113.903709,717.0496772,0,0,2.17732082,304126.2118,249229.2072,-54897.00455,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Rhode Island,155.4336075,76.45636931,0,0,0.160096616,22362.15114,18325.61938,-4036.531759,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,South Carolina,936.8064584,461.0623418,0,0,0.964910652,134777.8511,110449.4637,-24328.38743,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,South Dakota,155.1241878,77.36534136,0,0,0.159777913,22317.63509,18289.1388,-4028.496287,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Tennessee,1249.204727,619.462712,0,0,1.286680869,179722.4253,147281.2137,-32441.21163,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Texas,5263.954637,2617.732764,0,0,5.421873276,757322.3776,620620.152,-136702.2256,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Utah,442.5229434,214.9084229,0,0,0.455798632,63665.54249,52173.44664,-11492.09585,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Vermont,98.49070824,48.76229831,0,0,0.101445429,14169.80625,11612.05263,-2557.753617,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Virginia,1695.934055,707.0457786,0,0,1.746812077,243993.1381,199950.5929,-44042.54514,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Washington,1282.761707,584.9501886,0,0,1.321244559,184550.2503,151237.581,-33312.66935,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,West Virginia,275.3984125,145.2855427,0,0,0.283660365,39621.42437,32469.46762,-7151.956752,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Wisconsin,902.6033741,434.9942602,0,0,0.929681475,129857.0714,106416.9207,-23440.15072,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Community Composting,Wyoming,111.6430229,55.37554336,0,0,0.114992314,16062.02283,13162.71028,-2899.312542,Yes,No,Yes,No,No,No,Yes
Recycling,Recycle Anything Remaining,Home Composting,Alabama,1393.250321,672.1255316,0,0,0,46619.21917,119062.1539,72442.93469,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Alaska,194.5243787,95.15557143,0,0,0,6508.934187,16623.35272,10114.41853,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Arizona,2441.201631,1186.606805,0,0,0,81684.46988,208616.298,126931.8281,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Arkansas,815.0254664,434.0588322,0,0,0,27271.37419,69649.14058,42377.76639,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,California,10137.42523,4666.241749,0,0,0,339205.9859,866307.8448,527101.8588,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Colorado,2094.368389,1012.709574,0,0,0,70079.16488,178977.1785,108898.0136,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Connecticut,1158.702254,126.4688614,0,0,0,38771.06182,99018.52089,60247.45907,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Delaware,297.3303895,146.5011721,0,0,0,9948.901778,25408.78409,15459.88231,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Florida,7128.487169,2569.169996,0,0,0,238524.6217,609174.8362,370650.2145,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Georgia,2970.871476,1459.93979,0,0,0,99407.62716,253879.975,154472.3479,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Hawaii,330.0638227,131.7280125,0,0,0,11044.18744,28206.06538,17161.87794,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Idaho,442.9770389,222.5158208,0,0,0,14822.34983,37855.22211,23032.87228,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Illinois,3445.03519,1662.795141,0,0,0,115273.507,294400.2981,179126.7911,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Indiana,2128.098769,937.9795714,0,0,0,71207.80912,181859.6552,110651.8461,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Iowa,848.7829634,435.0447426,0,0,0,28400.92581,72533.93467,44133.00887,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Kansas,870.9780905,433.4626744,0,0,0,29143.5917,74430.65029,45287.05859,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Kentucky,1469.981639,738.6784909,0,0,0,49186.70765,125619.3359,76432.62828,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Louisiana,1427.520469,710.4304317,0,0,0,47765.92449,121990.7573,74224.83279,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Maine,476.9559447,89.42278277,0,0,0,15959.30996,40758.93701,24799.62705,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Maryland,1718.594982,562.6899718,0,0,0,57505.49985,146864.9367,89359.43681,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Massachusetts,2328.034474,475.8957459,0,0,0,77897.81042,198945.4404,121047.63,Yes,No,Yes,No,No,No,No
Recycling,Recycle Anything Remaining,Home Composting,Michigan,2883.298722,1310.789782,0,0,0,96477.376,246396.323,149918.947,Yes,No,Yes,No,No,No,No
